"text","cmp_code","eu_code"
"Daarbij past dat ook instellingen, werkend op levensbeschouwelijke basis, voor een subsidie in aanmerking kunnen blijven komen.","603",NA
"Met het oog op de risico's, verbonden aan het roken, dient de regering een beleid te voeren dat gericht is op de terugdringing van het roken en op de bescherming van de niet-rokers.","603",NA
"MINDERHEDEN","H",NA
"46. Ondanks het feit dat Nederland geen immigratieland kan zijn en ondanks het restrictieve toelatingsbeleid van de regering, neemt het aantal mensen behorend tot de zgn. culturele minderheden nog altijd toe.","601",NA
"Door gezinshereniging zal deze groei zich ook de komende jaren voortzetten.","601",NA
"Voor een goede plaatsbepaling van deze minderheden in onze samenleving is het nodig noch gewenst te spreken over een multiculturele samenleving.","608",NA
"Voorop dient te staan een goede integratie van deze minderheden in onze samenleving.","608",NA
"Van hen mag worden verlangd dat zij zich houden aan de regels van onze rechtsstaat en een positieve houding hebben tegen- over de Nederlandse cultuur, zoals deze tot uitdrukking komt in onze taal, rechtsgewoonten, historie en publieke instellingen.","601",NA
"Tegelijk geldt dat het recht van deze minderheden wordt erkend op godsdienstvrijheid en de daarvan afgeleide verlangens ten aanzien van religieuze voorzieningen.","607",NA
"Aan allochtonen wordt een leerrecht toegekend om zich op het niveau van de basiseducatie vertrouwd te maken met de Nederlandse taal en maatschappij-inrichting.","608",NA
"Ter stimulering van hun intrede in het arbeidsproces kan de overheid zonodig deze basiseducatie verplichtend voorschrijven.","608",NA
"Bijzondere aandacht is nodig voor de zeer hoge werkloosheid onder de leden van deze minderheidsgroepen.","503",NA
"Daardoor wordt de integratie in onze samenleving extra bemoeilijkt.","503",NA
"Daarom is het gewenst dat bedrijven worden gestimuleerd en zo nodig verplicht leden uit minderheidsgroepen in dienst te nemen.","503",NA
"De regering ziet er op toe dat het stelsel van werkervaringsplaatsen daadwerkelijk wordt benut.","503",NA
"Het onderwijs in de eigen taal en cultuur wordt slechts gegeven buiten het reguliere onderwijsprogramma.","608",NA
"Het wettelijk voorschrift op scholen aan alle leerlingen intercultureel onderwijs te laten verzorgen wordt geschrapt.","601",NA
"De Zuidmolukkers hebben recht op een specifieke behandeling in het kader van het minderhedenbeleid van de regering.","503",NA
"Het zgn. 1.000 banenplan voor deze groepering wordt met kracht uitgevoerd.","503",NA
"Hoofdstuk III","H",NA
"DOOR DE SCHEPPING TE BEHEREN EN TE ONTWIKKELEN","H",NA
"Bij de schepping van hemel en aarde heeft God de naar Zijn beeld geschapen mens de opdracht gegeven de aarde te beheren en te ontwikkelen tot Zijn eer.","603",NA
"In de vervulling van deze cultuuropdracht is de mens ernstig tekort geschoten.","603",NA
"Materialisme en egoïsme leidden tot een onverantwoord gebruik van de mogelijkheden van de schepping.","603",NA
"De wereldwijde gevolgen hiervan voor het leven van mensen, dieren en planten zijn steeds duidelijker aan het licht gekomen.","501",NA
"De verloedering van natuur en milieu is de nieuwe sociale kwestie geworden.","501",NA
"Was het aan het eind van de vorige eeuw de stemloze arbeider die vermalen dreigde te worden door de krachten van de liberale markteconomie, aan het einde van deze eeuw dreigt het eveneens stemloze milieu het slachtoffer te worden.","501",NA
"Het behoud van de schepping moet een primair project zijn bij de uitvoering van de overheidstaak.","603",NA
"In deze tijd zonder meer spreken van een terugtredende overheid is daarom onjuist en ongenuanceerd.","416",NA
"De overheid zal er ook toe moeten bijdragen, dat de samenleving in al haar geledingen zich bewust is van de taken en mogelijkheden om de huidige aantasting van natuur en milieu om te zetten in een verantwoord beheer ervan.","416",NA
"Vaak wordt uitgegaan van een tegenstelling tussen milieu en werkgelegenheid.","416",NA
"Die tegenstelling is niet juist.","416",NA
"De èchte vraag is kiezen voor herstel van het leefmilieu òf voor een nog hoger consumptieniveau.","416",NA
"Kiezen voor investeren in het milieu is juist kiezen voor extra zinvolle werkgelegenheid.","701",NA
"Ook dat is hard nodig.","701",NA
"Steeds duidelijker wordt dat er in onze samenleving groepen zijn die opgroeien in een wereld waarin normale werkgelegenheid niet meer binnen het gezichtsveld komt.","701",NA
"In sommige oude wijken in de grote steden kan het werkloosheidspercentage oplopen tot 70 à 80%.","701",NA
"Dat is geen leven, nu niet, en straks ook niet voor de jongeren die in een dergelijk klimaat opgroeien.","706",NA
"De nog steeds stijgende lasten van de staatsschuld maken een scherpe prioriteitstelling van de overheid noodzakelijk.","501",NA
"Daarom zullen investeringen in milieu en werkgelegenheid zo nodig voorrang moeten hebben boven verlaging van belastingen.","501",NA
"Ook uit de besteding van overheidsgeld zal moeten blijken, dat het gaat om een keuze voor leven, nu en straks.","501",NA
"NATUUR","H",NA
"47. Alle schepselen zijn door God, zowel afzonderlijk als in een systematisch geheel, met Zijn wijsheid gemaakt en getuigen van Zijn macht.","603",NA
"Inzicht in de samenhangen in de schepping schiet nog ernstig tekort.","603",NA
"De onderzoeksinspanning moet dan ook nationaal en internationaal worden vergroot.","107",NA
"In internationaal verband wordt prioriteit gegeven aan de instandhouding van natuurlijke hulpbronnen en de bescherming van de wereldzeeën, grote meren en bossen.","501",NA
"Het behoort tot de verantwoordelijkheid van de mens als beheerder van Gods schepping ervoor zorg te dragen dat de soortenrijkdom in de planten- en dierenwereld in stand blijft.","501",NA
"De overheid heeft hierbij de taak het zwakke tegen het sterke te beschermen.","501",NA
"Zij steunt daartoe het werk van particuliere natuurbeschermingsorganisaties en bevordert dat ook via het onderwijs belangstelling wordt gewekt voor de natuur.","501",NA
"De bestaande wetgeving inzake flora en fauna en de natuurbescherming moet meer worden afgestemd op de actuele noodzaak tot bescherming van de natuur in al haar facetten.","501",NA
"MILIEU","H",NA
"48. De laatste jaren is al duidelijker geworden dat de mens in zijn streven naar steeds hogere welvaart roofbouw heeft gepleegd op de schepping.","603",NA
"Goed rentmeesterschap jegens God vraagt een radicaal andere houding.","603",NA
"We zullen toe moeten naar een meer duurzame ontwikkeling, waarbij het natuurlijk evenwicht in de schepping kan worden behouden.","416",NA
"Dat is lange termijn beleid.","416",NA
"Om het verdere afsterven van de natuur zo snel mogelijk te stoppen dient op korte termijn een forse impuls te worden gegeven voor een vernieuwend milieubeleid.","501",NA
"Dit program voorziet in een kleine verdrievoudiging van de nationale uitgaven ten behoeve van het milieu in ons land.","501",NA
"In internationale fora zal ons land aandacht moeten vragen voor de mondiale milieuproblemen, als de vervuiling van de wereldzeeën, de woestijnvorming, de ontbossing en de ozonproblematiek.","501",NA
"Aan milieuwetgeving is in de laatste jaren veel tot stand gebracht.","501",NA
"De handhaving laat echter vaak te wensen over.","501",NA
"Aanvullende middelen dienen te worden uitgetrokken voor meer menskracht en materieel om de milieuwetgeving te handhaven.","605",NA
"Daarnaast zal ook bij justitie uitbreiding van capaciteit plaats moeten vinden om de veelal ingewikkelde milieufraude met effect te bestrijden.","605",NA
"Bedrijven die zich niet houden aan de voorschriften behoren door het opleggen van een dwangsom daartoe te kunnen worden gedwongen.","605",NA
"Goede voorlichting is onontbeerlijk.","501",NA
"Milieuorganisaties spelen een nuttige rol bij het mobiliseren van de publieke opinie en verdienen daarom financiële ondersteuning.","606",NA
"Nog niet alle technieken die kunnen leiden tot een schoner produktieproces zijn beschikbaar, en de al wel bestaande technieken behoeven verbetering.","501",NA
"Daarvoor zal nog veel onderzoek nodig zijn.","411",NA
"Op de Rijksbegroting zullen daarvoor de benodigde financiële middelen worden uitgetrokken.","411",NA
"De instelling van een internationaal milieufonds is noodzakelijk om te voorkomen dat ontwikkelingslanden verder wegzakken in hun specifieke milieuproblematiek.","107",NA
"BODEM","H",NA
"49. De verontreiniging van de bodem verdient extra aandacht, met name door de cumulatie van vervuiling.","501",NA
"Waar er enerzijds nog sprake is van grote vervuiling uit het verleden, gaan anderzijds de verzuring, de vermesting en de verdroging van de grond gewoon door.","501",NA
"De sanering van de bodemvervuiling zal waar mogelijk moeten worden verhaald op de veroorzaker.","501",NA
"Het onderzoek naar goedkopere en meer efficiënte technieken wordt met kracht voortgezet.","411",NA
"In de komende periode zal prioriteit worden gegeven aan de schoonmaak van de water- bodems.","501",NA
"Daarvoor wordt een fors bedrag aan extra middelen uitgetrokken.","501",NA
"Van bedrijfsleven en overheid wordt een grote gezamenlijke krachtsinspanning gevraagd om te bereiken dat de verzuring tot staan wordt gebracht.","606",NA
"WATER","H",NA
"50. Om het natuurlijk evenwicht te herstellen is een reductie van de fosfor- en stikstofemissie met +/- 90% noodzakelijk.","501",NA
"Daartoe zullen de emissie-eisen voor de industrie worden aangescherpt.","501",NA
"De kwaliteit en de capaciteit van rioolwaterzuiveringsinstallaties worden vergroot.","501",NA
"Oppervlaktewater en grondwater moeten als samenhangende systemen worden beschouwd.","501",NA
"Zowel industrieën als huishoudens dienen zuiniger om te springen met water.","501",NA
"Conservering en in voorraad houden van water zijn van groot belang.","501",NA
"Handhaving van de natuurlijke afwatering in landelijke gebieden kan een waardevol onderdeel vormen van de ecologische infrastructuur.","501",NA
"LUCHT","H",NA
"51. De hoge graad van de luchtverontreiniging zal nog tot diep in de volgende eeuw haar schadelijke effecten doen voelen.","501",NA
"De uitstoot van CO2 door het verkeer en door verbranding van fossiele brandstoffen veroorzaakt een wereldomvattend broeikaseffect.","501",NA
"De kabinetsplannen voor het niet verder laten groeien van de CO2 (koolstofdioxyde) emissies schieten tekort.","305",NA
"Op korte termijn zal er een begin moeten worden gemaakt met emissiereductie.","501",NA
"Het streven is 20% minder in 2010.","501",NA
"De uitstoot van S02 (zwaveldioxyde) en NOx (stikstofdioxyden) en ammoniak is voor een belangrijk deel verantwoordelijk voor het afsterven van onze bossen, de verzuring van de vennen en de vergrassing van de heide.","501",NA
"Door een verscherping van de emissie-eisen zal de uitstoot van deze stoffen door de industrie en door centrales sterk worden verminderd.","501",NA
"Gestreefd dient te worden naar een reductie met ten minste 80% in 2000.","501",NA
"Pas op langere termijn zal dan sprake kunnen zijn van een verbetering van de situatie.","501",NA
"Het onderzoek naar de ontwikkeling van schone verbrandingsmotoren in vrachtwagens en autobussen wordt financieel gestimuleerd.","411",NA
"Het verminderen van deze soort vervuiling kan pas echt effectief worden aangepakt indien de ons omringende landen minimaal even stringent zijn bij het vaststellen van de emissie-eisen als ons land.","501",NA
"In Europees verband zal moeten worden aangedrongen op het onverkort toepassen van toereikende emissie-eisen in alle Europese landen, zodat de reductie-doelstelling minimaal kan worden gehaald.","107",NA
"Ter voorkoming van een verdere aantasting van de ozonlaag moet het gebruik van CFK's buiten de gezondheidszorg binnen enige jaren tot 0 zijn gereduceerd.","501",NA
"GELUIDHINDER","H",NA
"52. Overlast van lawaai is in veel gevallen een ziekmakende factor.","501",NA
"Prioriteit dient te worden gegeven aan het terugdringen van het niet-noodzakelijke lawaai (bijvoorbeeld van reclamevliegtuigjes, auto-motorcross, recreatieinrichtingen).","501",NA
"Het onderzoek naar de ontwikkeling van geluidsarme vliegtuigmotoren wordt geïntensiveerd.","411",NA
"Nachtvluchten voor niet-zakelijke doeleinden worden tot een minimum beperkt.","501",NA
"Op rijkswegen wordt gebruik gemaakt van geluidsarm asfalt.","501",NA
"AFVAL","H",NA
"53. De afvalstroom dient te worden beperkt door vermindering van het gebruik van verpakkingsmateriaal, hergebruik en recycling.","501",NA
"Op bredere schaal dienen vormen van statiegeld te worden ingevoerd.","501",NA
"Het beleid van scheiding aan de bron wordt voortgezet.","501",NA
"Er kunnen inzamelingssystemen worden opgezet voor de verschillende soorten klein huishoudelijk afval.","501",NA
"De verwerking van het afval moet zo dicht mogelijk geschieden bij de bron van herkomst.","501",NA
"Pas als het volume of de aard van het afval ertoe leidt dat de desbetreffende provincie het afval niet meer verwerken kan, dient naar oplossingen elders te worden gezocht, in laatste instantie eventueel in een ander EG-land.","501",NA
"Uitvoer van gevaarlijk chemisch afval naar niet-EG-landen blijft verboden, evenals de invoer in ons eigen land.","501",NA
"De oprichting van een nutsbedrijf voor de verwerking van chemisch afval wordt voorbereid.","501",NA
"MILIEUBUDGET","H",NA
"54. In 1994 zal 9.6 mld méér besteed dienen te worden aan milieuzorg dan in 1988.","501",NA
"Het grootste deel van dit geld zal door burgers en bedrijven worden besteed aan nieuwe investeringen en nieuwe heffingen.","501",NA
"Hiermee wordt zo veel mogelijk recht gedaan aan het principe dat de vervuiler betaalt.","501",NA
"Netto 2 mld zal voor rekening van de overheid komen.","501",NA
"Daaruit dienen te worden gefinancierd de extra kosten voor voorlichting, onderzoek, handhaving, compensatic voor de landbouw, subsidies voor energiebesparing en de sanering van sterk vervuilde waterbodems.","501",NA
"ENERGIE","H",NA
"55. Door de recente economische groei is het energieverbruik harder gestegen dan geraamd.","416",NA
"Deze twee mogen echter niet gelijk opgaan.","416",NA
"De aandacht voor de noodzaak van energiebesparing is in de afgelopen jaren enigszins verslapt.","416",NA
"De relatief lage energieprijzen zijn hieraan mede debet.","416",NA
"Juist als de prijzen laag zijn, dient de overheid door subsidiëring het tempo bij de energiebesparing erin te houden.","416",NA
"Het Nationaal Milieubeleidsplan trekt onvoldoende middelen uit voor energiebesparing.","501",NA
"Voorgesteld wordt het subsidiebedrag te verhogen met +/- 0,5 mld.","501",NA
"Dat kan een veelvoud van dat bedrag aan investeringen in energiebesparing genereren.","501",NA
"Daarmee kan een verlaging van het energieverbruik van jaarlijks reëel 1% worden bereikt.","416",NA
"Een grote diversiteit van energiedragers is wenselijk.","416",NA
"De gasvoorraden blijken telkens groter dan verondersteld.","501",NA
"Een relatief groot aandeel van gas bij de elektriciteitsopwekking is daarom verantwoord.","501",NA
"De nieuwste technologie ten aanzien van kolenvergassing stemt optimistisch over de mogelijkheden van een schone inzet van kolen bij de elektriciteitsopwekking.","501",NA
"Een beslissing op de korte termijn over de planning van nieuwe kerncentrales is niet noodzakelijk.","501",NA
"Definitieve besluitvorming over de inzet van kernenergie vindt niet eerder plaats dan nadat de definitieve rapportages over de oorzaken en de gevolgen van het ongeval bij Tsjernobyl zijn afgerond, en nadat meer inzicht is verkregen in de mogelijkheden van een verantwoorde oplossing van de afvalproblematiek.","501",NA
"Juist met het oog op het tegengaan van het broeikaseffect en de luchtverontreiniging is het van belang dat het aandeel van niet-fossiele brandstoffen (windenergie, aardewarmte, zonne-energie) in ons energieverbruik toeneemt.","501",NA
"Getracht moet worden de aantrekkelijkheid van de toepassing van niet-fossiele brandstoffen te vergroten.","501",NA
"Datzelfde geldt voor het toepassen van systemen met warmte-krachtkoppeling.","501",NA
"Bij de energiedistributie dient te worden voortgegaan op de weg van verdergaande samenwerking van distributiebedrijven.","501",NA
"VERKEER EN VERVOER","H",NA
"56. De snelle groei van de mobiliteit vormt niet alleen een last voor het milieu, maar zorgt ook voor grote ruimtelijke problemen.","411",NA
"In het Nationaal Milieubeleidsplan wordt als doelstelling gehanteerd een beperking van de groei van het aantal autokilometers tot 48% in de periode 1986-2010.","501",NA
"Die groei is nog te hoog.","501",NA
"Het aandeel van het openbaar vervoer en het niet-gemotoriseerde vervoer in het woon-werkverkeer dient sterk toe te nemen.","411",NA
"Het investeringsniveau voor het openbaar vervoer zal daarom aan het eind van de volgende kabinetsperiode zeker 1,5 mld hoger moeten liggen dan in de huidige meerjarencijfers is aangenomen.","411",NA
"Daarmee kunnen de Spoorwegen in ieder geval het project Rail 21 sneller realiseren dan gepland.","411",NA
"De Zuiderzeespoorlijn wordt doorgetrokken naar Groningen.","411",NA
"Verder is nodig de ontwikkeling van een geïntegreerd hoogwaardig regionaal railnet, dat een goede afstemming kent op het overig streekvervoer.","411",NA
"Voor de korte termijn zal een snel en efficiënt spitsbussensysteem moeten worden ontwikkeld met de daarbij behorende infrastructuur.","411",NA
"Vooralsnog zal het beleid zich alleen richten op beperking van het autogebruik en niet van het bezit.","501",NA
"De geleidelijke afschaffing van het reiskostenforfait kan daaraan dienstig zijn.","501",NA
"De invoering van een systeem van rekening-rijden wordt verder voorbereid.","501",NA
"Door prijsdifferentiatie wordt rekening gehouden met de geringere openbaarvervoersvoorziening buiten de Randstad.","411",NA
"Bij nieuw te ontwikkelen bedrijfsterreinen en werkgelegenheidsconcentraties wordt zoveel mogelijk gebruik gemaakt van systemen van betaald parkeren.","411",NA
"Wonen en werken worden zoveel mogelijk geconcentreerd bij aansluitingen op openbaar vervoer.","411",NA
"De maximumsnelheid op autosnelwegen wordt wederom vastgesteld op 100 km/uur.","501",NA
"Voor een betere naleving van deze en van andere verkeersregels wordt een puntensysteem ingevoerd.","605",NA
"Daarmee kan sneller worden opgetreden door middel van het intrekken van de rijbevoegdheid.","605",NA
"Een betere naleving van de verkeersregels kan ook de verkeersveiligheid in het algemeen bevorderen.","411",NA
"Het Rijkswegenfonds wordt omgevormd tot een infrastructuurfonds.","411",NA
"Het aanleggen van nieuwe wegverbindingen is onwenselijk, omdat zo de verdergaande versnippering van ons landschap kan worden voorkomen.","501",NA
"GOEDERENVERVOER","H",NA
"57.Waar de capaciteit van het rijkswegennet onvoldoende is wordt prioriteit verleend aan een ongehinderde doorstroming van het goederenvervoer.","411",NA
"Een groter deel van het goederenvervoer zal over het water en per rail moeten plaatsvinden.","411",NA
"De desbetreffende infrastructuur dient daartoe te worden verbeterd.","411",NA
"Nieuwe oeververbindingen worden in de komende kabinetsperiode alleen aangelegd wanneer deze vooral een functie hebben voor het zakelijk verkeer.","411",NA
"Gezien de te verwachten toename van de concurrentie in deze sector blijft het van belang toe te zien op de naleving van de voorschriften inzake werk- en rusttijden.","603",NA
"WATERSTAAT","H",NA
"58. Door wijzigingen in de klimatologische omstandigheden wordt een stijging van de zeespiegel verwacht.","501",NA
"Daarom zal in de komende jaren meer aandacht moeten worden besteed aan bet belang van de kustbeveiliging.","411",NA
"Met het inhalen van bet achterstallig onderhoud van waterwegen wordt in de nieuwe kabinetsperiode een begin gemaakt.","411",NA
"Met de aanleg van een vaste oeververbinding over de Westerschelde kan nu op korte termijn een aanvang worden gemaakt.","411",NA
"Daarmee kan Zeeuws-Vlaanderen uit zijn isolement ten opzichte van Nederland worden verlost.","411",NA
"Samen met de andere Noordzeestaten worden bindende afspraken gemaakt over het tegengaan van een verdere vervuiling van de Noordzee.","501",NA
"WERKGELEGENHEID","H",NA
"59. Door de economische groei is de totale werkgelegenheid in ons land fors gestegen.","701",NA
"De vraag naar arbeid neemt weer toe, wat hier en daar al leidt tot nieuwe spanningen op de arbeidsmarkt.","701",NA
"Tegelijkertijd echter moet worden geconstateerd dat de positie van grote groepen langdurig werklozen steeds uitzichtlozer wordt.","503",NA
"Dat geldt met name de werklozen uit de etnisch-culturele groepen, die soms de elementaire vaardigheden missen om te communiceren in het arbeidsproces.","706",NA
"Een beleid gericht op de bestrijding van de langdurige werkloosheid blijft daarom nodig.","503",NA
"Het rijksbeleid terzake heeft voor het merendeel gefaald.","305",NA
"Door middel van de zogenaamde tripartisering probeert men dit beleid nieuwe impulsen te geven.","305",NA
"Het vermengen van verantwoordelijkheden van overheid en sociale partners moet worden afgewezen.","305",NA
"De eindverantwoordelijkheid voor de arbeidsvoorziening en voor de besteding van de werkgelegenheidsgelden dient bij de overheid te blijven.","305",NA
"Dat hoeft echter niet per definitie de rijksoverheid te zijn.","301",NA
"Gemeenten hebben goede impulsen gegeven aan bet beleid van werkloosheidsbestrijding.","301",NA
"Op dat niveau heeft men veelal ook een beter inzicht in vraag en aanbod op de arbeidsmarkt en de scholingsmarkt.","301",NA
"Juist een gevarieerd aanbod van scholingsmogelijkheden die zijn afgestemd op de lokale en regionale situatie is een essentieel onderdeel van de werkloosheidsbestrijding.","506",NA
"Ongeveer de helft van het aantal langdurig werklozen is geconcentreerd in de grote steden.","301",NA
"Met het oog hierop dienen lokale en regionale werkgelegenheidsfondsen te worden gevormd die voor een belangrijk deel gevoed zouden moeten worden uit de werkgelegenheidsgelden die nu nog door de centrale overheid worden besteed.","301",NA
"Op deze wijze kan een werkelijke decentralisatie van het werkgelegenheidsbeleid worden gerealiseerd.","301",NA
"De Wetenschappelijke Raad voor bet Regeringsbeleid heeft er in zijn rapport over activerend arbeidsmarktbeleid op gewezen dat het werkgelegenheidsbeleid thans niet zo zeer behoefte heeft aan meer geld als wel aan een betere organisatie.","303",NA
"Om die reden voorziet dit program niet in voorstellen voor extra gelden voor het werkgelegenheidsbeleid in engere zin, maar wel in voorstellen voor een betere organisatie.","303",NA
"Regionale vertegenwoordigers van de sociale partners dienen nauw te worden betrokken bij de beslissing over de besteding van de werkgelegenheidsgelden.","301",NA
"De hoogte van de bruto-loonkosten kan een belangrijke verhindering vormen bij werkgevers voor het aannemen van laaggeschoold personeel.","701",NA
"Een verdere verkleining van het verschil tussen bruto- en nettoloon-kosten blijft daarom nodig.","303",NA
"De extra middelen die in dit programma worden uitgetrokken voor maatregelen in de zorgsector zullen belangrijke positieve werkgelegenheidseffecten hebben.","504",NA
"Ook de extra investeringen in stadsvernieuwing, milieu en openbaar vervoer waarvoor in dit program een pleidooi wordt gevoerd, vormen een belangrijke stimulans voor de uitbreiding van de werkgelegenheid.","411",NA
"INDUSTRIEBELEID","H",NA
"60. De Nederlandse industrie maakt een periode door van groei en vernieuwing.","410",NA
"Dat heeft tot gevolg dat de overheid minder hoeft te steunen en stimuleren.","401",NA
"Het bestaande steuninstrumentarium kan verder worden gestroomlijnd en meer worden toegespitst op onderzoek dat onvoldoende van de grond komt.","402",NA
"Daarbij is het gewenst het accent te leggen op die sectoren van onze economie waar ons land al sterk in is (natte waterstaat, petro-chemie en vliegtuig-technologie).","408",NA
"Verder kan de overheid bevorderen de ontwikkeling en het in stand houden van instellingen die behulpzaam zijn bij de overdracht van toepasbare kennis van researchinstituten naar het bedrijfsleven.","411",NA
"De Commerciële dienstverlening is een veelbelovende sector met het oog op de creatie van nieuwe werkgelegenheid.","701",NA
"Met name initiatieven op het gebied van de zgn.  ""telematica"" zijn perspectiefrijk.","701",NA
"Het gebruik en de verdere ontwikkeling van tweewegkabelsystemen, zgn. ""smart buildings"" (gebouwen met hoogwaardige telecommunicatievoorzieningen) en van nieuwe glasvezelkabelnetten wordt gestimuleerd.","411",NA
"Dat is goed voor economie èn milieu (minder verkeer).","501",NA
"MIDDEN- EN KLEINBEDRIJF","H",NA
"61. Bij een beleid gericht op een goede ontwikkeling van het midden- en kleinbedrijf laat de overheid zich niet alleen leiden door economische motieven maar ook door positieve waardering voor de sociale functie van deze sector.","402",NA
"Het beleid zal zich primair moeten richten op het ondersteunen van die aspecten van het ondernemen die de schaal van het kleinere bedrijf te boven gaan.","402",NA
"Daarbij valt te denken aan o.a. het exploreren van nieuwe afzetmarkten en managementondersteuning.","402",NA
"Tevens kan tijdelijk hulp worden geboden bij het starten van een nieuwe, kansrijke, kleine onderneming.","402",NA
"De administratieve lasten die de overheid aan het bedrijfsleven oplegt zijn voor het midden-en kleinbedrijf relatief extra zwaar.","303",NA
"Wijzigingen in de heffingsystematiek van de werknemersverzekeringen bieden nog mogelijkheden die administratieve lasten te verminderen.","303",NA
"De vestigingswetgeving dient te worden gestroomlijnd en vereenvoudigd.","303",NA
"LANDBOUW","H",NA
"62. Het Nederlandse agrarische bedrijfsleven staat voor grote uitdagingen.","703",NA
"Een omvangrijke produktie van hoge kwaliteit heeft de Nederlandse landbouw nationaal en internationaal een vooraanstaande plaats bezorgd.","703",NA
"Tegelijk zijn echter uit een oogpunt van milieubeheer fatale grenzen genaderd, doen zich ingrijpende technologische ontwikkelingen voor en ondergaat ook de landbouw steeds meer de gevolgen van de marktwerking.","501",NA
"Onder deze omstandigheden rust op het bedrijfsleven de taak verder om te schakelen op een bedrijfsvoering gericht op duurzame ontwikkeling, waarbij de natuurlijke bodemvruchtbaarheid in stand gehouden wordt.","416",NA
"Daarbij is een verder herstel van de werking van het marktmechanisme in de landbouw onvermijdelijk.","401",NA
"Gelet op de grote betekenis van de landbouw voor onze samenleving en de zorg van de overheid voor het in acht nemen van voorwaarden die moeten worden gesteld in het belang van natuur en milieu dient de overheid hierin een eigen verantwoordelijkheid te onderkennen.","401",NA
"Deze verantwoordelijkheid krijgt vorm in de Nederlandse bijdrage aan het gemeenschappelijk landbouwbeleid van de Europese Gemeenschappen.","108",NA
"Een verdere invulling van de braaklegregeling geeft mogelijkheden voor een herstel van het marktevenwicht.","703",NA
"Daarnaast zal het nationaal beleid er vooral op gericht zijn de relatief kleinschalige gezinsbedrijfs-structuur te handhaven, voorwaarden te stellen in het belang van natuur en milieu en de leefomstandigheden van de dieren te verbeteren.","416",NA
"Juist nu van de landbouw zulke grote inspanningen worden gevergd mag van de overheid worden verlangd dat zij haar inspanningen op het gebied van onderzoek,onderwijs en voorlichting niet vermindert.","411",NA
"Privatisering van een deel van de landbouwvoorlichting zal hiervoor garanties moeten bieden.","401",NA
"De Pachtwet moet worden veranderd door het openen van de mogelijkheid van pachtcontracten voor relatief kort durende perioden.","401",NA
"LANDBOUW EN MILIEU","H",NA
"63. De meest structurele maatregel voor herstel van het ecologisch evenwicht in de landbouw is omschakeling op biologische en geïntegreerde landbouw.","416",NA
"Met name in de plantaardige produktiesectoren dient binnen tien jaar de omschakeling naar geïntegreerde teeltsystemen te zijn gerealiseerd.","416",NA
"In onderzoek, onderwijs en voorlichting wordt hieraan prioriteit toegekend.","411",NA
"Ondertussen moeten stringente doelstellingen voor terugdringing van de uitstoot van ammoniak en het gebruik van kunstmest worden geëffectueerd.","501",NA
"De uitstoot van, ammoniak wordt in het jaar 2000 met tenminste 70% teruggebracht vergeleken met 1980.","501",NA
"De overheid dient te helpen de realisering van deze doelstellingen mogelijk te maken.","501",NA
"Het stimuleren van een bewust en verantwoord gebruik van zowel dierlijke als kunstmeststoffen is van groot belang.","416",NA
"Verdere invoering van mineralenbalansen en nieuwe technieken voor het uitrijden van drijfmest moet plaatsvinden.","411",NA
"Er zal voorts een omvangrijke centrale mestverwerkingscapaciteit tot stand moeten komen, welke primair is gericht op hergebruik van aanwezige voedingsstoffen.","416",NA
"Daarbij wordt gedacht aan tenminste een verdubbeling van de in het Nationaal Milieubeleidsplan voorziene capaciteit.","501",NA
"Aangezien dit pakket van maatregelen de draagkracht van het agrarisch bedrijfsleven te boven gaat zal de overheid belangrijke financiële bijdragen moeten leveren, in het bijzonder in de kosten van investeringen.","703",NA
"LANDBOUW EN ETHIEK","H",NA
"64.God heeft in Zijn wijsheid hemel en aarde geschapen, opdat alle schepselen zouden getuigen van Zijn heerlijkheid.","603",NA
"Hij heeft de mens tot taak gegeven het geschapene te verzorgen en tot verdere ontplooiing te brengen.","603",NA
"Het gebruik van moderne technologieën in de landbouw moet dan ook gebeuren in het kader van een verantwoord beheer van het milieu, de natuur en de dieren onder erkenning van de eigen aard die God aan dieren en planten heeft gegeven.","416",NA
"De ontwikkelingen in de biotechnologie moeten nauwlettend worden gevolgd en getoetst aan ethische maatstaven.","416",NA
"Het verdient aanbeveling hiervoor een vaste adviescommissie in te stellen.","416",NA
"Niet vergroting van de produktiviteit, maar een zinvolle produktie behoort het oogmerk te zijn.","416",NA
"Daarbij moet bijzonder aandacht worden besteed aan de belangen van ontwikkelingslanden.","107",NA
"Voor deze landen is een eigen landbouw van levensbelang.","107",NA
"Voorkomen moet worden dat zij door ontwikkelingen in de biotechnologie steeds meer afhankelijk worden van grote ondernemingen in de westerse wereld.","403",NA
"Grote terughoudendheid past ten aanzien van genetische manipulatie bij dieren, omdat hierdoor de ontwikkeling van het dier overeenkomstig zijn eigen aard spoedig in gevaar komt.","603",NA
"De Gezondheids- en welzijnswet dieren dient spoedig tot stand te komen.","416",NA
"Uitgangspunt daarvan voor de veeteelt is een diervriendelijke manier van produceren zonder daarbij het milieu extra te belasten.","416",NA
"TUINBOUW","H",NA
"65. De tuinbouw is een sterk op vernieuwing gerichte sector.","703",NA
"Het is van groot belang dat produktie en handelsverkeer zich binnen de Europese Gemeenschappen en met landen daarbuiten vrij kunnen blijven ontwikkelen.","407",NA
"Controle in het belang van de kwaliteit van het produkt is nodig, maar dient op nationaal niveau plaats te vinden.","110",NA
